region,disasterNumber,sandyDisaster,disasterType,incidentType,declarationDate,stateAbbreviation,state,county,applicantName,pnpStatus,damageCategoryCode,federalShareObligated,dateObligated,pwNumber,projectTitle,versionNumber,id
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Contra Costa,SAN RAMON,0,D - Water Control Facilities,235463.46,2024-02-10T00:07:56.000Z,914,716574 - DR4683CA- San Ramon City- San Ramon Ponds,0,bd68a13a-0817-4d1e-8743-5bb0bab898a4
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,San Joaquin,"RECLAMATION DISTRICT #2064, RIVER JUNCTION",0,A - Debris Removal,8119.87,2024-02-13T14:42:24.000Z,614,725315 - RD2064 Cat A Debris Removal Process,0,0d925b56-1ce1-454e-a4e4-dfb2cce1ba99
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,San Luis Obispo,TEMPLETON COMMUNITY SERVICE DISTRICT,0,Z - State Management,1368.16,2024-02-14T15:46:00.000Z,1331,743869 - Administrative and Non-Administrative Costs,0,adf12985-8486-43c7-bf2b-573ae8e0456c
9,4699,0,DR,Severe Storm,2023-04-03T00:00:00.000Z,CA,California,San Luis Obispo,SAN LUIS OBISPO,0,B - Protective Measures,76263.09,2024-02-15T14:53:28.000Z,218,725317 - Citywide Emergency Protective Measures,0,087346c6-54ec-4721-9d97-8ad5263ebe71
9,4699,0,DR,Severe Storm,2023-04-03T00:00:00.000Z,CA,California,San Luis Obispo,GROVER BEACH,0,A - Debris Removal,29856.75,2024-02-15T14:54:04.000Z,202,724882 - City of Grover Beach Citywide Debris Removal,0,7256ea7e-0fb8-4718-bbb3-8b34d24bb8e3
9,4699,0,DR,Severe Storm,2023-04-03T00:00:00.000Z,CA,California,San Luis Obispo,SAN LUIS OBISPO,0,B - Protective Measures,14798.21,2024-02-15T14:53:02.000Z,119,725321 - Cuesta Drive - Temporary Stabilization,0,d0e312d8-c1ff-48ad-bf60-b0703ec60fa9
9,4353,0,DR,Fire,2018-01-02T00:00:00.000Z,CA,California,Santa Barbara,SANTA BARBARA,0,G - Recreational or Other,-17267.26,2024-02-12T23:11:15.000Z,101,0041481 - Parma Park - withdrawn,1,084dbfe8-0809-4945-a245-1eb4dfd760bd
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Santa Barbara,SANTA BARBARA (COUNTY),0,B - Protective Measures,467879.52,2024-02-14T15:49:15.000Z,1097,720951 - Santa Barbara County - Emergency Protective Measures -1st 60 Days,0,0605030c-fc6c-4a53-8da0-4c5b4e8064b1
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Statewide,KY DEPARTMENT OF TRANSPORTATION,0,C - Roads and Bridges,26429.28,2024-02-12T19:05:56.000Z,1429,"730341 - Knott County - KY 721 MP 1.818, MP 3.875, MP 4.070, MP 5.996, and MP 6.239",0,0d519ec3-a466-4185-a464-35f75f514c84
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Statewide,KENTUCKY DEPARTMENT OF EDUCATION,0,E - Public Buildings,1142754.02,2024-02-09T18:03:14.000Z,1151,683433 - Knott County Area Technology Center Contents and Supplies,0,fe6b563f-55d8-4f80-8eb4-54316847f731
4,4702,0,DR,Severe Storm,2023-04-10T00:00:00.000Z,KY,Kentucky,Statewide,PENNYRILE RURAL ELECTRIC COOP CORP,1,Z - State Management,118597.89,2024-02-15T12:47:49.000Z,256,743715 - Management Costs - Pennyrile REC,0,1972a0bf-db5a-4115-bf0b-2ebb9ef0eed1
4,4702,0,DR,Severe Storm,2023-04-10T00:00:00.000Z,KY,Kentucky,Statewide,LICKING VALLEY RURAL ELECTRIC COOP,1,Z - State Management,4185.07,2024-02-09T22:49:25.000Z,262,743746 - Estimated Management Costs,0,229395d6-dc40-4904-8317-3bb21a50a1e0
4,4428,0,DR,Severe Storm,2019-04-17T00:00:00.000Z,KY,Kentucky,Statewide,KY DEPARTMENT OF TRANSPORTATION,0,C - Roads and Bridges,-0.41,2024-02-12T15:35:57.000Z,32,97194 - Dist. 12- Letcher- KY 3409- MP 1.24 & MP 2.1- K,1,cf0ed632-64ee-43c9-a1b4-0e9b904bd957
4,4428,0,DR,Severe Storm,2019-04-17T00:00:00.000Z,KY,Kentucky,Statewide,KY DEPARTMENT OF TRANSPORTATION,0,C - Roads and Bridges,43789.47,2024-02-14T15:18:45.000Z,488,98177 - District 12- Johnson- KY 581 (MP 5.446 to MP 10.579),1,6c51d2e3-294e-4b2d-8980-ff505280a9f4
4,4702,0,DR,Severe Storm,2023-04-10T00:00:00.000Z,KY,Kentucky,Barren,BARREN (COUNTY),0,Z - State Management,11892.00,2024-02-15T12:47:29.000Z,259,743850 - Management Costs-Estimated,0,ecff37b2-0804-4c95-9a1d-460f4c60afe9
4,4702,0,DR,Severe Storm,2023-04-10T00:00:00.000Z,KY,Kentucky,Barren,GLASGOW ELECTRIC PLANT BOARD,0,Z - State Management,40076.19,2024-02-09T22:49:25.000Z,260,743914 - GLASGOW ELECTRIC PLANT BOARD (009-01155-00) Administrative Costs,0,d878136d-458d-4d45-838f-6dd932bfb6cb
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Breathitt,BREATHITT COUNTY SCHOOLS,0,E - Public Buildings,300517.89,2024-02-15T12:30:58.000Z,1360,738896 - APP Cert Coliseum Contents,0,9e31c950-6b2e-462d-a7ae-d18bd1124938
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Breathitt,WATTS VOLUNTEER FIRE DEPT,1,E - Public Buildings,382320.53,2024-02-15T12:32:22.000Z,902,690642 - Fire Building,0,4560b7d0-5e37-4bb8-abc4-d4bd60e436e3
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Breathitt,BREATHITT (COUNTY),0,C - Roads and Bridges,43388.33,2024-02-12T19:06:25.000Z,1400,689223 - DR4663KY Breathitt County Roads District 3 Group 22,0,295f7220-38a9-45c5-ba2c-948dc813c2b8
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Breathitt,BREATHITT (COUNTY),0,C - Roads and Bridges,28078.49,2024-02-12T19:06:25.000Z,1412,689196 - DR4663KY Breathitt County Roads District 3 Group 12B DI#s 6-11,0,81384ea9-8f8e-4cca-9e5c-8761adc1e111
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Breathitt,BREATHITT (COUNTY),0,C - Roads and Bridges,66929.30,2024-02-15T12:33:27.000Z,1455,689221 - DR4663KY Breathitt County Roads District 3 Group 21,0,2cc698d2-2287-4c56-8a89-04a2eaf26a89
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Breathitt,BREATHITT COUNTY SCHOOLS,0,B - Protective Measures,11759.74,2024-02-15T12:31:44.000Z,1443,687457 - APP CERT Donated Resources,0,775452d3-faf1-473f-b0ad-71a2367016bf
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Breathitt,BREATHITT (COUNTY),0,C - Roads and Bridges,28712.28,2024-02-09T18:14:11.000Z,1387,689474 - DR4663 KY Breathitt County District 2 Group 27 Culverts,0,e5ec7860-800c-486a-aaca-5d43b72bfb76
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Stanislaus,WATERFORD,0,Z - State Management,47400.00,2024-02-10T00:10:20.000Z,1293,743000 - Management Costs,0,ce5959a7-b151-4062-8f72-e733aee4508d
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Stanislaus,CERES,0,A - Debris Removal,15596.00,2024-02-14T15:48:26.000Z,878,719939 - Debris Removal,0,579f3c9b-4450-497d-8eb2-4fb53ee5bc3e
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Sutter,"RECLAMATION DISTRICT #1001, NICOLAUS",0,A - Debris Removal,9824.23,2024-02-10T00:08:19.000Z,843,722138 - District Wide Debris Removal after 02.25.23 @ 75% Cost Share,0,e8fffc85-e0f7-4da8-b994-a55f467ce922
8,4498,0,DR,Biological,2020-03-28T00:00:00.000Z,CO,Colorado,Statewide,CO DHS AND EMERGENCY MANAGEMENT,0,B - Protective Measures,125840.70,2024-02-12T20:28:15.000Z,209,737527 - COVID Disposition Contract and Salvage Value,0,8504a2aa-2c14-4f55-bf99-4ef12b0ba127
4,4711,0,DR,Flood,2023-05-09T00:00:00.000Z,KY,Kentucky,Johnson,JOHNSON (COUNTY),0,C - Roads and Bridges,22229.77,2024-02-12T19:11:31.000Z,141,732268 - Johnson County Roads - Group 11,0,7711b8af-81ea-437e-a9c3-f2bb0987080e
4,4428,0,DR,Severe Storm,2019-04-17T00:00:00.000Z,KY,Kentucky,Johnson,PAINTSVILLE UTILITIES,0,F - Public Utilities,-56539.46,2024-02-12T15:35:29.000Z,683,116402 - Third Street Exposed Pipe,1,e65ebe7d-50db-42a4-a221-01633bd614f0
4,4702,0,DR,Severe Storm,2023-04-10T00:00:00.000Z,KY,Kentucky,McCracken,MCCRACKEN (COUNTY),0,B - Protective Measures,5422.02,2024-02-09T22:49:51.000Z,189,738686 - Donated Resources (R1),0,ab41748a-1be7-4bb7-adb4-46d470c97cc0
1,4500,0,DR,Biological,2020-03-28T00:00:00.000Z,CT,Connecticut,Fairfield,DANBURY,0,B - Protective Measures,320388.12,2024-02-15T04:22:07.000Z,684,167124 - COVID19 March-June 2020,0,279b73b2-81e6-4b92-bf95-429c2b392878
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Owsley,OWSLEY (COUNTY),0,C - Roads and Bridges,18450.97,2024-02-09T18:01:37.000Z,1407,"684185 - APP CERT - DR4663KY - Owsley County- Whoopflera Culverts 1, 2, 3, 4, 5, 6 and 7",0,4dd93266-4b71-4a6a-8d75-9a5e5ceb5608
4,4680,0,DR,Hurricane,2022-12-13T00:00:00.000Z,FL,Florida,Indian River,VERO BEACH,0,G - Recreational or Other,6788.25,2024-02-15T19:46:14.000Z,181,723097 - Cat G - Conn Beach - Boardwalk and Crossovers,0,d887a91f-932d-4e92-989f-4045b3ea9a96
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,E. Baton Rouge,BEACON LIGHT OF BATON ROUGE,1,E - Public Buildings,254184.48,2024-02-12T22:32:32.000Z,2962,660543 -  Beacon Light - Building Contents,0,75cc044f-b3ad-4207-a978-1b3ae883ccdc
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,E. Baton Rouge,"THE RUNNELS SCHOOLS, INC.",1,E - Public Buildings,-80320.50,2024-02-09T19:10:17.000Z,833,TRS004E Damaged Building Repairs Zone AE,5,85fd634f-d620-4ad9-85f2-a9ff44bb1191
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,E. Baton Rouge,BAKER,0,B - Protective Measures,-83753.40,2024-02-09T19:08:37.000Z,653,BAK002B - City-Wide - Emergency Protective Measures,1,7cafd5d2-fa25-435c-b26a-8c4065ad4e8b
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,E. Baton Rouge,CARING TO  LOVE MINISTRIES,1,E - Public Buildings,-3543.13,2024-02-09T19:18:15.000Z,1062,CLM004E Contents,2,6338f644-7b08-48fc-b2d5-ca97141ba22a
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,E. Baton Rouge,ZACHARY,0,B - Protective Measures,-20076.22,2024-02-09T19:00:33.000Z,205,ZAC002B - EPM,1,a2d92e5e-e9ff-414e-9ee8-5baf1884c628
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Lafourche,LAFOURCHE PARISH SHERIFF'S OFFICE,0,E - Public Buildings,23858.98,2024-02-12T22:30:46.000Z,2936,549919 - Cadet Living Quarters-Modular Homes Unit 3,0,2ef972b2-c524-4f17-b2b3-4c64be7f45cc
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Lafourche,LAFOURCHE PARISH SHERIFF'S OFFICE,0,E - Public Buildings,26760.91,2024-02-12T22:30:46.000Z,2933,549918 - Cadet Living Quarters-Modular Homes Unit 2,0,dcdf81f9-73cf-406f-93ff-fe1e78356554
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Lafourche,LAFOURCHE PARISH SHERIFF'S OFFICE,0,E - Public Buildings,15703.12,2024-02-12T22:30:46.000Z,2941,549921 - Cadet Living Quarters-Modular Homes Unit 4,0,6bfa7bcb-ce7b-41d1-ab3d-f6a493c2091e
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Lafourche,LAFOURCHE PARISH SHERIFF'S OFFICE,0,E - Public Buildings,32980.50,2024-02-12T22:30:46.000Z,2931,549916 - Cadet Living Quarters-Modular Homes Unit 1,0,8157be85-4fc0-4ff8-8a13-b0bf9b20afa5
1,4744,0,DR,Flood,2023-10-06T00:00:00.000Z,VT,Vermont,Addison,HANCOCK (TOWN OF),0,B - Protective Measures,3984.00,2024-02-15T12:45:32.000Z,2,740064 - Tucker Brook/Shampeny Hill Roads,0,291c0507-9921-48e6-9da6-f1ec663271cf
1,4720,0,DR,Flood,2023-07-14T00:00:00.000Z,VT,Vermont,Addison,HANCOCK (TOWN OF),0,B - Protective Measures,17015.25,2024-02-14T20:53:12.000Z,51,735450 - Tunnel Brook Emergency Protective Measures,0,0aaed9c5-157e-4115-95c1-58a9af867a9f
1,4720,0,DR,Flood,2023-07-14T00:00:00.000Z,VT,Vermont,Windsor,SHARON (TOWN OF),0,C - Roads and Bridges,7073.05,2024-02-13T18:51:34.000Z,109,730407 - Town wide culverts /Chapel Hill Road,0,d64d026e-574e-418a-8720-f3b21e54b646
1,4720,0,DR,Flood,2023-07-14T00:00:00.000Z,VT,Vermont,Windsor,ANDOVER (TOWN OF),0,B - Protective Measures,21289.39,2024-02-13T18:52:05.000Z,4,731145 - Emergency Protective Measures Townwide,0,d88dac39-0e57-492a-895a-449b23259da8
1,4720,0,DR,Flood,2023-07-14T00:00:00.000Z,VT,Vermont,Windsor,ROCHESTER (TOWN OF),0,A - Debris Removal,3699.91,2024-02-13T18:51:54.000Z,115,730783 - Town Wide Debris,0,8f27739b-a902-46ba-963c-b536b18b2331
10,4635,0,DR,Flood,2022-01-05T00:00:00.000Z,WA,Washington,Statewide,WASHINGTON DEPT. OF FISH & WILDLIFE,0,B - Protective Measures,525630.54,2024-02-14T20:49:05.000Z,279,703763 - Sol Duc Hatchery temporary repairs / Clallam County,0,9343ab23-a689-4bd4-bdf0-b4a0226720b2
10,4635,0,DR,Flood,2022-01-05T00:00:00.000Z,WA,Washington,Statewide,WASHINGTON DEPT. OF FISH & WILDLIFE,0,E - Public Buildings,43380.23,2024-02-14T20:49:49.000Z,280,673742 - Bogachiel Hatchery Equipment / Clallam County,0,c7d947bf-126d-4950-a084-8f07c99bf127
10,4481,0,DR,Biological,2020-03-22T00:00:00.000Z,WA,Washington,San Juan,SAN JUAN (COUNTY),0,B - Protective Measures,-2081.11,2024-02-15T22:16:48.000Z,174,138646 - San Juan County emergency measures,3,334cc610-618e-4190-8894-57e29472eb05
5,4402,0,DR,Flood,2018-10-18T00:00:00.000Z,WI,Wisconsin,Vernon,WEBSTER (TOWN OF),0,C - Roads and Bridges,-34067.36,2024-02-13T22:26:25.000Z,739,96586 - Townwide Roads and Culverts,1,4035fb37-4d7f-4d28-bb57-5e3933a577d6
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Solano,FAIRFIELD,0,B - Protective Measures,45245.47,2024-02-14T15:47:44.000Z,666,722220 - Emergency Protective Measures before 02-25-2023 @ 100% cost share,0,c7381182-bcd5-44b3-b759-ec466e33224d
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Solano,FAIRFIELD,0,A - Debris Removal,12375.00,2024-02-14T15:48:05.000Z,715,723491 - Suisun Creek debris removal after 02.25.23 @ 75% Fed Cost Share,0,01be75fa-927f-4079-8b03-13a8436e11e0
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,Chippewa,CRATE (TOWNSHIP OF),0,Z - State Management,1010.00,2024-02-15T16:58:58.000Z,298,743870 - Crate Township Actual Management Costs,0,5bd9491c-6fcc-4ec7-a69f-9d19d868d41f
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,C - Roads and Bridges,91236.38,2024-02-09T18:12:56.000Z,1432,"688387 - Mare Creek Site 1, Site 2, Site 16",0,5f8c8be9-0dc9-4fd3-83d7-c06eda6c908a
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,C - Roads and Bridges,59479.31,2024-02-09T18:11:15.000Z,1430,"692628 - Slone Hollow Rd, Stratton Branch Rd Site 1, Twin Branch Rd Site 4,",0,bd152588-9a06-4b90-aaf4-e15bea2bb443
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,C - Roads and Bridges,79689.83,2024-02-09T18:12:05.000Z,1438,"692582 - LF of Toms Creek Site 4, LF Schoolhouse Hollow, Little Branch Rd Site 1, Long Fork Buck Branch Site 1, May Village Road Site 2, Maynard Road Site 1",0,40766f1d-5c6f-4559-a1c7-ea993eb738d5
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,C - Roads and Bridges,43435.94,2024-02-12T19:05:56.000Z,1425,692545 - Cow Creek Rd (9 locations),0,3c43e861-2f16-4a4d-8745-b6d9e43ceff2
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,C - Roads and Bridges,18979.88,2024-02-15T12:32:48.000Z,1433,"684460 - Culverts -Cow Creek Sites 2,3,6,11,21,22",0,49d21b13-3b15-4b03-b96c-6cfa68edac3a
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,B - Protective Measures,490820.52,2024-02-09T18:03:49.000Z,1397,692267 - APP CERT - EPM 100% - 7/28 - 8/26,0,b017203a-ea0f-4901-80a1-bb096cb0fd19
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,C - Roads and Bridges,70117.29,2024-02-09T18:04:44.000Z,1280,"692645 - Toms Fork Site 1, Walnut Drive Site 1, West Garrett Rd Site 1, Whispering Oaks Dr Site 1,",0,696b2068-6bc6-4f8c-a9f1-3e6b0ae5de2c
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,C - Roads and Bridges,73437.65,2024-02-09T18:06:53.000Z,1424,684454 - Conley Fork of Spurlock Site 2 and 3,0,073abd13-5b2d-47a0-a23b-2065095974df
4,4711,0,DR,Flood,2023-05-09T00:00:00.000Z,KY,Kentucky,Floyd,FLOYD (COUNTY),0,C - Roads and Bridges,5546.74,2024-02-12T19:11:32.000Z,139,726856 - Bradford Road (Wooden Bridge),0,79b66ee3-7e51-4c6d-8953-ba77616f617d
6,4263,0,DR,Flood,2016-03-13T00:00:00.000Z,LA,Louisiana,Ouachita,MONROE,0,B - Protective Measures,-219023.98,2024-02-09T18:58:31.000Z,812,MON002B Emergency Protective Measures,2,8996fc24-d9d0-471c-9544-49de62feb4cf
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Sarasota,"CROWLEY MUSEUM & NATURE CENTER, INC.",1,E - Public Buildings,3988.80,2024-02-14T13:49:41.000Z,1823,708037 - Pioneer Museum and Welcome Center Roof Systems,0,9fe5a05b-6dd3-4909-9429-6e4a8e593227
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Sarasota,SARASOTA COUNTY PUBLIC HOSPITAL BOARD,0,E - Public Buildings,4178.57,2024-02-14T13:47:53.000Z,1905,711820 - Damages to the Bayside Center for Behavioral Health Self Cert,0,165c87f3-858a-4088-821a-aafcbda93077
4,4486,0,DR,Biological,2020-03-25T00:00:00.000Z,FL,Florida,Sarasota,SARASOTA PROPERTY APPRAISER,0,B - Protective Measures,20872.07,2024-02-09T18:20:41.000Z,912,709466 - Safe Opening and Operation - CDS,0,34ddb581-ee6b-4f6c-aec3-6cbecd5fcf86
4,4486,0,DR,Biological,2020-03-25T00:00:00.000Z,FL,Florida,Sarasota,NORTH PORT,0,B - Protective Measures,94705.43,2024-02-09T18:19:00.000Z,1016,700606 - Fire COVID Reimbursement Request,0,f8175699-8798-4177-a097-3515ab4d2833
4,4486,0,DR,Biological,2020-03-25T00:00:00.000Z,FL,Florida,Sarasota,SARASOTA COUNTY PUBLIC HOSPITAL BOARD,0,B - Protective Measures,2594558.98,2024-02-09T18:18:35.000Z,873,681428 - SMH Covid PPE,0,5e488274-0825-467d-99bf-e71024b3fd98
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Terrebonne,TERREBONNE PARISH RECREATION DISTRICT #2/3,0,E - Public Buildings,109038.04,2024-02-12T22:33:39.000Z,2896,674528 - Lisa Park Gym,0,6f02cc79-04f5-4502-b50f-eb879c127951
6,4458,0,DR,Hurricane,2019-08-27T00:00:00.000Z,LA,Louisiana,Terrebonne,TERREBONNE PARISH FIRE PROTECTION DISTRICT #4-A,0,Z - State Management,-1670.22,2024-02-09T19:22:22.000Z,263,135856 - Management Cost,1,b864efd4-30d6-4701-8127-d3a55e2dd98d
1,4496,0,DR,Biological,2020-03-27T00:00:00.000Z,MA,Massachusetts,Essex,LAWRENCE GENERAL HOSPITAL,1,B - Protective Measures,1155406.34,2024-02-15T12:40:39.000Z,750,184007 - labor costs through 7/31/2020,0,7aabe475-6602-44ac-ae42-393ab12da60a
1,4496,0,DR,Biological,2020-03-27T00:00:00.000Z,MA,Massachusetts,Essex,NEWBURYPORT,0,B - Protective Measures,400508.26,2024-02-13T17:47:07.000Z,2294,675239 - Response to COVID-19 Pandemic #2,0,60b8b083-1f5f-4720-95aa-3449ecbf2edc
3,4491,0,DR,Biological,2020-03-26T00:00:00.000Z,MD,Maryland,Prince George's,HYATTSVILLE,0,B - Protective Measures,17744.56,2024-02-12T20:20:19.000Z,647,716394 - Hyattsville Vaccination Clinic Q3 Jul'Sep 2022,1,b052d023-c68e-4be5-b60f-0f240fadb3f6
3,4491,0,DR,Biological,2020-03-26T00:00:00.000Z,MD,Maryland,Prince George's,HYATTSVILLE,0,B - Protective Measures,76052.66,2024-02-12T20:20:49.000Z,738,734195 - Hyattsville Testing Clinic 4th Quarter 2022,0,1748682a-d53e-433b-80cb-646e18b8b4e5
3,4491,0,DR,Biological,2020-03-26T00:00:00.000Z,MD,Maryland,Prince George's,HYATTSVILLE,0,B - Protective Measures,67758.20,2024-02-12T20:21:03.000Z,740,734194 - Hyattsville Testing Clinic 3rd Quarter 2022,0,ca4c5b93-7f7b-425e-bd3c-99e73de91432
3,4491,0,DR,Biological,2020-03-26T00:00:00.000Z,MD,Maryland,Prince George's,HYATTSVILLE,0,B - Protective Measures,112945.11,2024-02-12T20:20:31.000Z,737,734190 - Hyattsville Vax Clinic Q4 2022,0,3214c953-f63e-49cb-a69c-1d2151bfb8ac
4,4338,0,DR,Hurricane,2017-09-15T00:00:00.000Z,GA,Georgia,Jefferson,BARTOW,0,Z - State Management,-170.48,2024-02-15T20:14:56.000Z,1510,0026065 - DAC,1,b7f845fa-28c2-48d5-b707-24a676a9502b
4,4338,0,DR,Hurricane,2017-09-15T00:00:00.000Z,GA,Georgia,Wilkes,TIGNALL,0,Z - State Management,-112.53,2024-02-15T20:16:11.000Z,550,0026999 - City of Tignal DAC,1,fea32e5e-69a5-4649-9aab-a7e225655e8a
9,4724,0,DR,Fire,2023-08-10T00:00:00.000Z,HI,Hawaii,Statewide,STATE OF HAWAII - DEPT OF EDUCATION,0,E - Public Buildings,44598679.38,2024-02-09T17:06:26.000Z,16,736364 - KING KAMEHAMEHA III ELEMENTARY SCHOOL,0,2b94c901-431b-4d8b-8fe1-08def1a1b287
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,Clay,CLAY (COUNTY),0,C - Roads and Bridges,89970.77,2024-02-15T17:07:02.000Z,246,731996 - Clay Countywide Roads and Culvert,0,b6eb9e0a-9f96-4a51-87f3-ff3a171f1172
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,Clay,CLAY (COUNTY),0,B - Protective Measures,43211.36,2024-02-15T17:07:22.000Z,253,731903 - County Wide Emergency Protection Measures,0,a272947c-531b-4d38-bffb-8cf0b9debb95
5,4722,0,DR,Flood,2023-07-19T00:00:00.000Z,MN,Minnesota,Clay,SPRING PRAIRIE (TOWNSHIP OF),0,C - Roads and Bridges,22670.16,2024-02-15T17:07:53.000Z,275,731823 - Spring Prairie Roads and Culverts,0,8d0178c8-1c65-4353-aff0-858cec46ba94
5,4489,0,DR,Biological,2020-03-26T00:00:00.000Z,IL,Illinois,Lake,"HIGHLAND PARK, PARK DISTRICT OF",0,Z - State Management,4512.71,2024-02-14T16:14:24.000Z,1805,742825 - Management Costs,0,86cf0a04-b58c-4538-9095-8d05c6a7b4fc
6,4080,0,DR,Hurricane,2012-08-29T00:00:00.000Z,LA,Louisiana,Terrebonne,TERREBONNE (PARISH),0,C - Roads and Bridges,-297.00,2024-02-15T21:42:09.000Z,1582,TEG010C- Terrebonne Roads and Bridges Sign Repair,2,2818b11c-ec7e-4b02-b444-c66297e2e514
6,4263,0,DR,Flood,2016-03-13T00:00:00.000Z,LA,Louisiana,Bossier,BOSSIER CITY,0,B - Protective Measures,-127110.70,2024-02-09T18:56:47.000Z,492,BCY001B Emergency Protective Measures,1,cd1dd8d0-9df6-4d7f-96b4-d0d3dae5fb90
